Records ID,Beetle Host,Beetle Host IDs,categories,pathogens,country or region,ecological relationship,experimental conditions,identification method,infection site,organism source,validation type,source,year,full text,title
859,Xylosandrus germanus,2185,Fungi,Beauveria bassiana,Turkey,,laboratory,,,isolated from cadaver,virulence test; isolated from cadavers of Xylosandrus germanus,"Tuncer et al., 2019",2019,full text,"Tuncer, C., Kushiyev, R., Erper, I., Ozdemir, I. O., & Saruhan, I. (2019). Efficacy of native isolates of Metarhizium anisopliae and Beauveria bassiana against the invasive ambrosia beetle, Xylosandrus germanus Blandford (Coleoptera: Curculionidae: Scolytinae). Egyptian Journal of Biological Pest Control, 29(1), 28."
860,Xylosandrus germanus,2185,Fungi,Metarhizium anisopliae,Turkey,,laboratory,,,isolated from cadaver,virulence test; isolated from cadavers of Xylosandrus germanus,"Tuncer et al., 2019",2019,full text,"Tuncer, C., Kushiyev, R., Erper, I., Ozdemir, I. O., & Saruhan, I. (2019). Efficacy of native isolates of Metarhizium anisopliae and Beauveria bassiana against the invasive ambrosia beetle, Xylosandrus germanus Blandford (Coleoptera: Curculionidae: Scolytinae). Egyptian Journal of Biological Pest Control, 29(1), 28."
862,Ips sexdentatus,1728,Fungi,Metschnikowia typographi,Turkey,association report,,,,,,"Unal et al., 2009",2009,only English abstract,"Unal, S., Yaman, M., Tosun, O., & Aydin, C. (2009). Occurrence of Gregarina typographi (Apicomplexa, Gregarinidae) and Metschnikowia typographi (Ascomycota, Metschnikowiaceae) in Ips sexdentatus (Coleoptera: Curculionidae, Scolytinae) populations in Kastamonu (Turkey)."
864,Ips duplicatus,5921,Fungi,Beauveria bassiana,Slovakia,,laboratory,morphological and molecular,,isolated from infected beetle,pathogenicity test,"Vakula et al., 2025",2025,full text,"Vakula, J., Nikolov, C., Lalik, M., Horakova, M. K., Rell, S., Galko, J., ... & Barta, M. (2025). Selection, application, and pathogenicity of naturally occurring Beauveria bassiana strains against Ips duplicatus (Coleoptera: Curculionidae, Scolytinae). Biological Control, 204, 105740."
873,Ips typographus,1733,Fungi,Metschnikowia cf. bicuspidata,Finland,,,,,,,"Wegensteiner and Weiser, 1998",1998,full text,"Wegensteiner R. & J. Weiser 1998. Infection of Ips typographus from Finland with the Ascomycete Metschnikowia cf. bicuspidata. Poster, 6th European Congress of Entomology, Ceske Budejovice, CR, 23.-29.08.1998, Abstracts vol. 2, 667."
887,Ips typographus,1733,Fungi,Metschnikowia cf. typographi,Austria,,,,,evaluation of pathogen from beetles,,"Wegensteiner et al., 2007a",2007,full text,"Wegensteiner,R., Pernek,M.,Weiser, J., 2007a. Occurrence of Gregarina typographi (Sporozoa, Gregarinidae) and of Metschnikowia typographi (Ascomycota, Metschnikowiaceae) in Ips sexdentatus (Coleoptera, Scolytidae) from Austria. IOBC/wprsBull. 30, 217–220."
904,Ips typographus,1733,Fungi,Beauveria bassiana,Austria,pathogen; occurrence survey,,morphological,,,,"Wegensteiner et al., 2015",2015,full text,"Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3)."
905,Ips typographus,1733,Fungi,Isaria farinosa,Austria,pathogen; occurrence survey,,morphological,,,,"Wegensteiner et al., 2015",2015,full text,"Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3)."
906,Ips typographus,1733,Fungi,Beauveria bassiana,Poland,pathogen; occurrence survey,,morphological,,,,"Wegensteiner et al., 2015",2015,full text,"Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3)."
907,Ips typographus,1733,Fungi,Beauveria bassiana,France,pathogen; occurrence survey,,morphological,,,,"Wegensteiner et al., 2015",2015,full text,"Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3)."
908,Ips typographus,1733,Fungi,Isaria farinosa,France,pathogen; occurrence survey,,morphological,,,,"Wegensteiner et al., 2015",2015,full text,"Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3)."
921,Ips typographus,1733,Fungi,Beauveria caledonica,France,pathogen; occurrence survey,,morphological,,,,"Wegensteiner et al., 2015",2015,full text,"Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3)."
924,Ips typographus,1733,Fungi,Metschnikowia cf. typographi,Austria,pathogen; occurrence survey,,morphological,,,,"Wegensteiner et al., 2015",2015,full text,"Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3)."
925,Ips typographus,1733,Fungi,Metschnikowia cf. typographi,France,pathogen; occurrence survey,,morphological,,,,"Wegensteiner et al., 2015",2015,full text,"Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3)."
932,Ips typographus,1733,Fungi,Beauveria,,,,,,,,"Wegensteiner, 1992",1992,non full text,"Wegensteiner R. 1992. Untersuchungen zur Wirkung von Beauveria-Arten auf Ips typographus (Coleoptera, Scolytidae). Mitteilungen der Deutschen Gesellschaft für allgemeine und angewandte Entomologie 8, 104-06."
935,Ips typographus,1733,Fungi,Beauveria bassiana,,,laboratory,,,,pathogenicity test,"Wegensteiner, 1996",1996,only English abstract,"Wegensteiner R. 1996. Laboratory evaluation of Beauveria bassiana (Bals.) Vuill. against Ips typographus (Coleoptera, Scolytidae). IOBC/wprs -Bulletin 19 (9), 186-89."
936,Polygraphus poligraphus,3365,Fungi,Beauveria bassiana,,,laboratory,,,,pathogenicity test,"Wegensteiner, 2000",2000,only English abstract,"Wegensteiner, R., 2000. Laboratory evaluation of Beauveria bassiana (Bals.) Vuill. and Beauveria brongniartii (Sacc.) Petch against the four eyed spruce bark beetle, Polygraphus poligraphus (L.) (Coleopetra, Scolytidae). IOBC/wprs Bull 23, 161–166."
937,Polygraphus poligraphus,3365,Fungi,Beauveria brongniartii,,,laboratory,,,,pathogenicity test,"Wegensteiner, 2000",2000,only English abstract,"Wegensteiner, R., 2000. Laboratory evaluation of Beauveria bassiana (Bals.) Vuill. and Beauveria brongniartii (Sacc.) Petch against the four eyed spruce bark beetle, Polygraphus poligraphus (L.) (Coleopetra, Scolytidae). IOBC/wprs Bull 23, 161–166."
943,Ips typographus,1733,Fungi,Metschnikowia typographi,Finland,occurrence survey,,morphological,,evaluation of pathogen from beetles,,"Weiser et al., 2003",2003,full text,"Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618."
944,Ips amitinus,1696,Fungi,Metschnikowia typographi,Finland,occurrence survey,,morphological,,evaluation of pathogen from beetles,,"Weiser et al., 2003",2003,full text,"Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618."
945,Ips typographus,1733,Fungi,Metschnikowia typographi,Austria,occurrence survey,,morphological,,evaluation of pathogen from beetles,,"Weiser et al., 2003",2003,full text,"Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618."
946,Ips amitinus,1696,Fungi,Metschnikowia typographi,Austria,occurrence survey,,morphological,,evaluation of pathogen from beetles,,"Weiser et al., 2003",2003,full text,"Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618."
947,Ips typographus,1733,Fungi,Metschnikowia sp.,,occurrence survey,,morphological,,evaluation of pathogen from beetles,,"Weiser et al., 2003",2003,full text,"Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618."
948,Ips amitinus,1696,Fungi,Metschnikowia sp.,,occurrence survey,,morphological,,evaluation of pathogen from beetles,,"Weiser et al., 2003",2003,full text,"Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618."
965,Dendroctonus pseudotsugae,485,Fungi,Beauveria bassiana,Canada,,,,,evaluation of pathogen from beetles,,"Weiser, 1970",1970,full text,"Weiser, J. (1970). Three new pathogens of the Douglas fir beetle, Dendroctonus pseudotsugae: Nosema dendroctoni n. sp., Ophryocystic dendroctoni n. sp., and Chytridiopsis typographi n. comb. Journal of Invertebrate Pathology, 16(3), 436-441."
966,Dryocoetes confusus,1840,Fungi,Beauveria bassiana,Canada,,,,,,pathogenicity test,"Whitney et al., 1984",1984,full text,"Whitney, H. S., Ritchie, D. C., Borden, J. H., & Stock, A. J. (1984). the fungus Beauveria bassiana (Deuteromycotina: Hyphomycetaceae) in the western balsam bark beetle, Dryocoetes confusus (Coleoptera: Scolytidae). The Canadian Entomologist, 116(10), 1419-1424."
971,Xyleborus aquilus,7453,Fungi,Metarhizium anisopliae,China,,,,,isolated from longhorned beetle,virulence test,"Wu et al., 2010",2010,full text,Virulence of Metarhizium anisopliae to Xyleborus aquilus Blendford in laboratory
972,Tomicus piniperda,521,Fungi,Metarhizium anisopliae,China,,,,,,pathogenicity test; three strains,"Xiao et al., 2007",2007,full text,Pathogenicity of Metaarhizium anisopliae Strains against Blastophagum spp.
973,Tomicus minor,520,Fungi,Metarhizium anisopliae,China,,,,,,pathogenicity test; three strains,"Xiao et al., 2007",2007,full text,Pathogenicity of Metaarhizium anisopliae Strains against Blastophagum spp.
974,Dendroctonus valens,491,Fungi,Beauveria bassiana,China,,,,,culture collection,pathogenicity test,"Xu et al., 2018",2018,full text,"Xu, L., Zhang, Y., Zhang, S., Deng, J., Lu, M., Zhang, L., & Zhang, J. (2018). Comparative analysis of the immune system of an invasive bark beetle, Dendroctonus valens, infected by an entomopathogenic fungus. Developmental & Comparative Immunology, 88, 65-69."
975,Dendroctonus valens,491,Fungi,Beauveria bassiana,China,,,,,culture collection,pathogenicity test,"Xu et al., 2019",2019,full text,"Xu, L., Deng, J., Zhou, F., Cheng, C., Zhang, L., Zhang, J., & Lu, M. (2019). Gut microbiota in an invasive bark beetle infected by a pathogenic fungus accelerates beetle mortality. Journal of Pest Science, 92(1), 343-351."
976,Scolytinae sp. undetermined,199184,Fungi,Beauveria bassiana,China,pathogen,laboratory,,cuticular contact,culture collection,virulence test,"Xue and Yang, 2013",2013,full text,Pathogenicity and Sustainable Control Ｒole of Beauveria bassiana on Bark Beetles
979,Dendroctonus micans,3927,Fungi,Metschnikowia sp.,Turkey,occurrence survey,,,,,,"Yaman and Radek, 2008a",2008,full text,"Yaman, M., & Radek, R. (2008). Pathogens and parasites of adults of the great spruce bark beetle, Dendroctonus micans (Kugelann)(Coleoptera: Curculionidae, Scolytinae) from Turkey. Journal of Pest Science, 81(2), 91-97."
995,Dendroctonus valens,491,Fungi,Beauveria bassiana,China,,,morphological and molecular,,isolated from cadaver,,"Yao et al., 2012",2012,full text,"Yao, J., Zhang, L., Chen, X., & Li, Z. (2012). A population survey of Beauveria bassiana in the microhabitat of the red turpentine beetle, Dendroctonus valens, in Chinese pine forests. Biocontrol Science and Technology, 22(11), 1254-1267."
996,Scolytus amygdali,5680,Fungi,Aspergillus sp.,,,laboratory,,cuticular contact,isolated from cadaver,virulence test,"Zeiri et al., 2014",2014,full text,"Zeiri, A., Ayberk, H., Mejda, D., & Braham, M. (2014). Pathogenic fungus against the almond bark beetle Scolytus amygdali Geurin-Meneville (Coleoptera: Curculionidae: Scolytinae): Aspergillus sp. Egyptian Journal of Biological Pest Control, 24(1), 71."
997,Dendroctonus valens,491,Fungi,Beauveria bassiana,China,,laboratory,,cuticular contact,culture collection,pathogenicity test,"Zhang et al., 2011",2011,full text,"Zhang, L. W., Liu, Y. J., Yao, J., Wang, B., Huang, B., Li, Z. Z., ... & Sun, J. H. (2011). Evaluation of Beauveria bassiana (Hyphomycetes) isolates as potential agents for control of Dendroctonus valens. Insect Science, 18(2), 209-216."
998,Hylurgus ligniperda,502,Fungi,Beauveria bassiana,China,pathogen,laboratory,morphological and molecular,cuticular contact,isolated from cadaver,virulence test,"Zhang et al., 2024",2024,full text,Scanning electron microscopy and pathogenicity of Beauveria bassiana infection with Hylurgus ligniperda
999,Scolytinae sp. undetermined,199184,Fungi,Metarhizium anisopliae,China,,,,,commercial strain,pathogenicity test,"Zhi et al., 2006",2006,full text,Efficacy test of Metarhizium anisopliae for controlling bark beetles on grapes
